"rid","binaryID"
285,"11111001011001111111110100000011010110100111011011"
295,"1111100101100111111111010000000111110101101011011"
297,"111110010110011111111101000000110100011"
298,"11111001011001111111110100000011010110100000100010"
312,"1111100101100111111111010000001101011010011101001"
315,"1111100101100111111111010000001101011010011101010101010"
317,"111110010110011111111101000000110101101001110101010101111"
319,"11111001011001111111110100000011010110100111010000"
320,"11111001011001111111110100000011010110100111010001101110000000"
322,"11111001011001111111110100000011010110100111010001101110000001"
323,"1111100101100111111111010000001101011010011101000110111000000"
325,"111110010110011111111101000000110101101001110111"
329,"1111100101100111111111010000001101011010011101000110010"
330,"1111100101100111111111010000001101011010010000101"
336,"11111001011001111111110100000011010110100111010001101110000010010"
337,"111110010110011111111101000000110101101001000011"
338,"111110010110011111111101000000110101101001110100010"
342,"11111001011001111111110100000011010110100001"
348,"11111001011001111111110100000011010110100111010101100111"
352,"1111100101100111111111010000001101011010011101000110111000001000"
353,"11111001011001111111110100000011010110100111010001101100"
354,"1111100101100111111111010000001101011010011101000110110"
355,"11111001011001111111110100000011010110100111011010"
356,"1111100101100111111111010000001101011010011101101"
357,"1111100101100111111111010000001101011010011101100"
358,"111110010110011111111101000000110101101001110110"
360,"111110010110011111111101000000110101101001110100011011100000111"
368,"111110010110011111111101000000110101101001110100011011100000110"
369,"11111001011001111111110100000011010110100111010001101110000011"
371,"111110010110011111111101000000011000101001"
375,"111110010110011111111101000000011000101000"
377,"11111001011001111111110100000011010001"
378,"111110010110011111111101000000110101101001110101010101110011011110"
381,"11111001011001111111110100000001100010100"
383,"111110010110011111111101000000011111010110101100"
385,"11111001011001111111110100000011010110100111010001101110000100100"
386,"1111100101100111111111010000001101011010011101000110011"
388,"11111001011001111111110100000001100010111101100"
390,"11111001011001111111110100000001111101011010011000"
395,"11111001011001111111110100000011010110100111010001101110011"
406,"111110010110011111111101000011010"
407,"11111001011001111111110100000011010110100111010001101110000010011111"
410,"111110010110011111111101000011011"
413,"11111001011001111111110100000001100010111101111"
417,"11111001011001111111110100000011010110100000100011"
419,"11111001011001111111110100000011010110100111010101010111001100"
424,"1111100101100111111111010000001101011010000010000"
430,"11111001011001111111110100000011010110100101"
431,"11111001011001111111110100000011010100"
432,"1111100101100111111111010000001101011010000011"
438,"1111100101100111111111010000001101011010011101000110111000001001110"
443,"111110010110011111111101000000110101101001110100011011100000100111100"
450,"1111100101100111111111010000111"
452,"11111001011001111111110100001101"
453,"1111100101100111111111010000110"
454,"111110010110011111111101000011"
465,"111110010110011111111101000000110101100"
467,"111110010110011111111101000000110101101001110100011011100000100111101"
468,"1111100101100111111111010000001101011010011101000110111000001010"
474,"111110010110011111111101000000110101101001110100011011100000100110"
477,"11111001011001111111110100000011010110100111010001101110000010011110"
478,"1111100101100111111111010000001101011010011101000110111000001001111"
479,"111110010110011111111101000000110101101001110100011011100000100111"
480,"11111001011001111111110100000011010110100111010001101110000010011"
488,"111110010110011111111101000000110101101001110100011001"
490,"111110010110011111111111010100010101"
491,"11111001011001111111110100000001111101011010011001"
492,"11111001011001111111110100000011010110100111011"
496,"1111100101100111111111010000001101011010011101000110100"
501,"111110010110011111111111010100010100"
502,"1111100101100111111111010000001101011010011101000110111000001001"
505,"111110010110011111111101000000110101101000001001"
506,"1111100101100111111111010000001101011010011101000110101"
507,"111110010110011111111101000000110101101001110100011011100000100"
512,"111110010110011111111101000010"
513,"11111001011001111111110100000011010110100111010101010111001101111"
519,"1111100101100111111111010000001101011010011101000110111000001011"
524,"1111100101100111111111010000001101011010011101010101011100110111"
531,"11111001011001111111110100000011010110100111010001101110000100101"
533,"1111100101100111111111010000001101001"
539,"111110010110011111111101000000110101101001110100011011100000101"
544,"111110010110011111111101000000110101101001110100011000"
545,"11111001011001111111110100000011010110100111010001100"
546,"11111001011001111111110100000011010110100111010001101110000010"
549,"111110010110011111111101000000110101101001110100011010"
583,"11111001011001111111110100000001100010111101110"
584,"1111100101100111111111010000000111110101101001100"
593,"111110010110011111111101000000011111010110101101"
609,"111110010110011111111101000000110101101001110101010101110011011"
622,"11111001011001111111110100000011010110100111010101100110"
630,"1111100101100111111111110101000101110"
632,"1111100101100111111111010000001101011010011101010101000"
639,"11111001011001111111110100000011010110100000101"
648,"1111100101100111111111010000001101011010000010001"
654,"111110010110011111111101000000110101101000001000"
671,"11111001011001111111111101010001000"
673,"11111001011001111111110100000001100010111101101"
682,"11111001011001111111110100001"
701,"111110010110011111111101000000110101101001110100011011100001000"
708,"11111001011001111111111101010001010"
709,"111110010110011111111111010100010110"
715,"11111001011001111111110100000011010110100111010101110"
728,"11111001011001111111110100000011010110100111010101010111000"
733,"1111100101100111111111010000000111110101101010"
739,"11111001011001111111110100000001111101011010111"
750,"11111001011001111111110100000011010110100000100"
761,"111110010110011111111101000000110101101001000111"
765,"1111100101100111111111010000001101011010011101000110111000010010"
773,"111110010110011111111101000000110101101000000"
788,"111110010110011111111101000000110101101001101"
791,"1111100101100111111111110101000101111"
798,"1111100101100111111111010000001101011010000010"
826,"1111100101100111111111110101011"
833,"111110010110011111111101000000110101101000001"
839,"1111100101100111111111010000001101011010011101000110111000010011"
844,"11111001011001111111111101010001001"
846,"1111100101100111111111010000001101011010010000100"
851,"1111100101100111111111010000000110001011110111"
855,"11111001011001111111110100000011010110100111010001101110000101"
866,"11111001011001111111111101010000"
874,"1111100101100111111111010000001101011010011101010101001"
896,"11111001011001111111110100000011010110100111010101010110"
905,"11111001011001111111110100000001111101011010110"
912,"111110010110011111111101000000110101101001000010"
939,"11111001011001111111110100000001100011"
943,"11111001011001111111110100000011010110100111010001101110001"
945,"11111001011001111111110100000011010110100111010100"
951,"11111001011001111111110100000011010110100111010101010111001101"
957,"111110010110011111111101000000110100000"
960,"1111100101100111111111010000001101011010011101000110111000011"
972,"111110010110011111111101000000011111011"
979,"111110010110011111111111010011"
989,"111110010110011111111111010100010111"
991,"11111001011001111111110100000011010110100000"
994,"11111001011001111111110100000001100010101"
1000,"11111001011001111111110100000011010110100111010101111"
1007,"1111100101100111111111010000000111110101101011"
1010,"111110010110011111111101000000110101101001100"
1022,"1111100101100111111111010000000110001011110110"
1028,"1111100101100111111111010000001101011010011101000111"
1032,"11111001011001111111110100000001100010111100"
1040,"111110010110011111111101000000011000101111010"
1049,"111110010110011111111101000000110101101001000110"
1052,"111110010110011111111101000000000"
1054,"111110010110011111111101000000011000101111011"
1059,"1111100101100111111111010000001101011010011101010111"
1061,"1111100101100111111111010000001101011010011101010110010"
1063,"11111001011001111111110100000011010000"
1068,"1111100101100111111111010000000111110101101001101"
1069,"111110010110011111111101000000011111010110100110"
1079,"111110010110011111111101000000110101101001110100011011100001001"
1090,"1111100101100111111111010000000011"
1091,"111110010110011111111101000000110101101001110101010101110010"
1095,"111110010110011111111101000000110101101010"
1117,"1111100101100111111111010000001101011010011101000110111000001"
1118,"1111100101100111111111010000000111110101101000"
1119,"11111001011001111111111101010001011"
1122,"1111100101100111111111010000000110001000"
1123,"11111001011001111111110100000011010110100111010101101"
1124,"11111001011001111111110100000011010110100100011"
1132,"1111100101100111111111110101000100"
1134,"11111001011001111111110100000011010110100111010001101110000100"
1137,"1111100101100111111111010000000111110101101001110"
1138,"1111100101100111111111010000000110001001"
1140,"11111001011001111111110100000001101"
1141,"1111100101100111111111010000000111110101101001111"
1144,"111110010110011111111101000000110101101001110100011011100000"
1148,"1111100101100111111111010000001101011010011101010110011"
1157,"111110010110011111111101000000110101101001110101011000"
1168,"1111100101100111111111010000001101011010000"
1169,"11111001011001111111110100000011010110100100001"
1172,"1111100101100111111111010000001101011010011101000110111001"
1173,"11111001011001111111110100000001100010111101"
1181,"1111100101100111111111010000001101011010011101010101011100110"
1182,"111110010110011111111101000000011111010110100111"
1193,"111110010110011111111101000000110101101011"
1203,"1111100101100111111111010000000010"
1204,"1111100101100111111111010000001101011010011101000110111000010"
1209,"111110010110011111111101000000110101101001110100011011100001"
1210,"111110010110011111111111001"
1215,"11111001011001111111110100000011010110100110"
1218,"11111001011001111111110100000011010110100100010"
1220,"1111100101100111111111010000000110000"
1221,"11111001011001111111110100000011010110100111010001101110000"
1225,"1111100101100111111111010000001101011010011101011"
1226,"111110010110011111111111010010"
1230,"111110010110011111111101000000110101101001110101010101110011"
1241,"111110010110011111111101000000110101101001110101011001"
1242,"1111100101100111111111010000000110001010"
1245,"111110010110011111111101000000011000101110"
1247,"1111100101100111111111010000000110001011111"
1250,"11111001011001111111110100000001111101011010011"
1252,"1111100101100111111111010000000110001011110"
1255,"11111001011001111111110100000011010111"
1261,"11111001011001111111110100000001111101011010010"
1268,"11111001011001111111111011"
1274,"1111100101100111111111111010"
1281,"11111001011001111111110100000011010110100111010101010111001"
1282,"11111001011001111111110100000001100010110"
1284,"111110010110011111111101000000110101101001001"
1287,"111110010110011111111101000000110101101001110101010100"
1288,"1111100101100111111111110101000110"
1292,"1111100101100111111111010000000111110101101001"
1294,"11111001011001111111110100000011011"
1295,"1111100101100111111111010000001101011010011101010100"
1297,"1111100101100111111111010000001101011010010001"
1299,"111110010110011111111111011"
1301,"11111001011001111111110100000011010110101"
1302,"11111001011001111111110100000011010110100100000"
1303,"111110010110011111111101000000011000101111"
1309,"1111100101100111111111010000001101011010011101000110111000"
1315,"11111001011001111111110100000011010101"
1320,"11111001011001111111111010"
1321,"1111100101100111111111110101010"
1324,"111110010110011111111101000000001"
1326,"111110010110011111111101000000110101101001110100011011100"
1327,"1111100101100111111111010000001100"
1328,"111110010110011111111101000000011111010110101"
1345,"111110010110011111111111100"
1349,"11111001011001111100"
1351,"111110010110011101"
1365,"11111001011001111111111110111"
1367,"111110010110011111111101000000011000100"
1369,"111110010110011111111101000000110101101000"
1373,"11111001011001111111110100000000"
1386,"11111001011001111111110100000001100010111"
1388,"11111001011001111111110100000011010110100111010101100"
1392,"111110010110011111111111010101"
1399,"11111001011001111101"
1404,"1111100101100111111111010000000110001011"
1409,"1111100101100111111111110101000111"
1414,"11111001011001111111110100000011010110100111010001101110"
1415,"1111100101100111111111010000001101011010010000"
1421,"1111100101100111111111100"
1422,"1111100101100111111111010000001101011010011101000110111"
1423,"11111001011001111111111101001"
1424,"1111100101100111111111010000001101011010011101010110"
1427,"1111100101100111111111010000001101000"
1429,"111110010110011111111101000000011111010110100"
1430,"1111100101100111111111110101001"
1439,"11111001011001111111110100000001111101011010"
1440,"111110010110011111111101000000110101101001110100011011"
1444,"11111001011001111111111101000"
1447,"111110010110011111111101000000110101101001000"
1448,"11111001011001111111111101011"
1449,"11111001011001111111111110110"
1450,"1111100101100111111111010000001101010"
1455,"1111100101100111111111110101000101"
1461,"111110010110011111111111010100011"
1464,"111110010110011111111101000000011000101"
1467,"111110010110011111111101000000011111010110111"
1471,"111110010110011111111101000001"
1475,"11111001011001111111110100000011010110100111010101011"
1477,"11111001011001111111110100000011010110100111010001101"
1478,"1111100101100111111111010000001101011010011101000110"
1481,"111110010110011111111101000000011111010110110"
1487,"11111001011001111111110100000011010110100100"
1488,"1111100101100111111111111011"
1493,"1111100101100111111111010000000111110101100"
1499,"1111100101100111111111010000001101011010011101010101011100"
1500,"1111100101100111111111101"
1509,"11111001011001111111110100000001111101011011"
1510,"111110010110011111111111010100010"
1511,"11111001011001101"
1518,"111110010110011111111101000000110101101001110101011"
1520,"11111001011001111111111101010001"
1523,"111110010110011111111101000000110101101001110101010101110"
1526,"11111001011001111111110100000011010110100111010101010111"
1527,"111110010110011111101"
1531,"1111100101100111111111010000001101011010011101010101011"
1532,"111110010110011111111101000000110101101001110101010101"
1536,"1111100101100111111111010000001101011010011100"
1541,"111110010110011111111101000000110101101001110100011"
1543,"11111001011001111111110100000011010110100111010001"
1544,"11111001011001111111110100000011010110100111010101010"
1547,"111110010110011111111101000000011111010111"
1548,"111110010110011111111101000000011001"
1551,"111110010110011111111111101"
1554,"111110010110011111111111000"
1560,"1111100101100111111111010000001101011010011101000"
1566,"1111100101100111111111010000001101011010011101010101"
1567,"111110010110011111111101000000110101101001110101010"
1576,"1111100101100111111111010000000111110101101"
1581,"11111001011001111111110100000001100010"
1585,"1111100101100111111111110101000"
1586,"111110010110011111111101000000110101101001111"
1592,"11111001011001111111110100000011010110100111010101"
1593,"1111100101100111111111010000001101011010011101010"
1594,"111110010110011111111101000000110101101001110100"
1595,"1111100101100100"
1603,"1111100101100111111111010001"
1605,"1111100101100111111111010000001101011010010"
1606,"1111100101100111110"
1608,"1111100101100101"
1613,"1111100101100111111111010000001101011011"
1627,"1111100101100111111111110100"
1631,"111110010110011111111111010100"
1641,"111110010110011111111101000000011111010110"
1642,"111110010110011111111101000000110101101001110101"
1643,"11111001011001111111110100000011010110100111010"
1658,"111110010110011111111101010"
1659,"1111100101100111111111010000001101011010011101"
1674,"111110010110011111111101000000110101101001110"
1677,"111110010111101"
1681,"11111001011001111111110100000001111101011"
1682,"111110010110011111110"
1688,"11111001011001100"
1693,"1111100101100111111111010000000111111"
1698,"1111100101100111111111010000000111110100"
1700,"11111001011001111111110100000001111101010"
1708,"11111001011001111111111110"
1709,"111110010111100"
1715,"1111100101100111111111010000000110001"
1717,"11111001011001111111110100000010"
1721,"11111001011001111111110100000011010110100111"
1726,"1111100101100111111111010000001101011010011"
1729,"111110010110011111111101000000110101101001"
1730,"111110010110011111100"
1734,"11111001011001111111110100000001111100"
1751,"1111100101100111111111010000000111110101"
1752,"111110010110011110"
1755,"111110010110011111111101000000010"
1758,"11111001011001111111111101010"
1761,"111110010110011111111101000000011111010"
1765,"11111001011001111111111100"
1771,"11111001011001111111110100000011010110100"
1772,"1111100101100111111111010000001101011010"
1773,"111110010110011111111101000000110101101"
1774,"11111001011001111111110100000011010110"
1778,"111110010110011111111101000000011110"
1786,"11111001011111"
1787,"111110010110011111111101000000011000"
1793,"1111100101100111111111110101"
1794,"111110010110011111111101000000111"
1795,"11111001011001111111110100000001111101"
1797,"1111100101100111111111010000000111110"
1799,"1111100101100111111111010000001101011"
1807,"111110010110010"
1811,"11111001011001111111110100000001100"
1821,"111110010110011111111101000000110101"
1822,"1111100101100111111111010000000110"
1824,"111110010110011111111101011"
1833,"11111001011110"
1834,"111110010110011111111100"
1847,"11111001011001111111110100000001110"
1863,"111110010110011111111101000000011111"
1867,"1111100101100111111110"
1875,"11111001011001111111110100000001111"
1880,"11111001011001111111110101"
1882,"111110010110011111111110"
1891,"1111100101100111111111010000000111"
1893,"11111001011001111111111111"
1913,"111110010110011111111101000000110100"
1916,"111110010110011111111101000000011"
1920,"111110010110011111111111010"
1921,"11111001011001111111111101"
1958,"1111100101100111111111111"
1965,"11111011111"
1970,"1111100001"
1974,"11111001011001111111110100000011010"
1985,"1111100101110"
1992,"111110010110011111111101001"
1993,"11111001011000"
2001,"111110010110011100"
2030,"11111001011001111110"
2035,"1111100101100111111111011"
2038,"11111001011001111111110100000001"
2069,"11111001011001110"
2086,"1111100101100111111111010000001101"
2101,"1111100101100110"
2110,"111110010110011111111101000000110"
2159,"1111100101100111111111010000000"
2161,"11111001011001111111110100000011"
2165,"1111100101100111111111110"
2167,"1111100101100111111111010000001"
2176,"1111100101111"
2216,"111110010110011111111101000000"
2217,"11111001011001111111110100000"
2223,"111110010110011111111111"
2239,"1111100101101"
2258,"1111100100"
2292,"11111001011001111111111"
2293,"1111100101100111111111010000"
2294,"11111001010"
2301,"1111100000"
2316,"111110010110011111111101000"
2317,"11111001011001111111110100"
2323,"1111100101100111111111010"
2324,"11111011110"
2330,"111110010111"
2387,"111110000"
2393,"111110010110011111111101"
2403,"11111001011001111111110"
2408,"11111010"
2426,"1111101111"
2429,"1111101110"
2438,"111110110"
2440,"1111100101100111111111"
2441,"111110010110011111111"
2445,"11111001011001111111"
2460,"1111100101100111111"
2473,"111110010110011111"
2485,"1111100010"
2515,"111110111"
2524,"11111001011001111"
2545,"11111011"
2546,"1111100101100111"
2551,"110"
2560,"1111100011"
2589,"111110010110011"
2597,"11100"
2599,"111110001"
2615,"11111001011001"
2617,"1111100101100"
2618,"111110010110"
2626,"11101"
2642,"111110011"
2686,"10"
2689,"11111001011"
2710,"1111100101"
2720,"11111000"
2741,"111111"
2763,"111110010"
2778,"1111101"
2880,"1110"
2912,"11110"
2913,"11111001"
2914,"1111100"
2931,"111110"
2949,"11111"
2958,"1111"
2959,"111"
2960,"11"
2961,"1"
